TAZ_O,TAZ_D,volume
17031061800,17031241500,45
17031061800,17031241600,18
17031061800,17031242000,19
17031061800,17031242100,20
17031061800,17031242200,13
17031061800,17031242300,4
17031061800,17031242400,1
17031061800,17031242500,7
17031061800,17031242600,11
17031061800,17031242700,2
17031061800,17031242800,1
17031061800,17031242900,1
17031061800,17031243000,2
17031061800,17031243100,4
17031061800,17031243200,7
17031061800,17031243300,7
17031061800,17031243400,12
17031061800,17031243500,34
17031061800,17031271200,0
17031061800,17031271300,0
17031061800,17031271800,0
17031061800,17031280100,57
17031061800,17031280400,0
17031061800,17031280800,0
17031061800,17031280900,1
17031061800,17031281900,88
17031061800,17031282700,1
17031061800,17031282800,0
17031061800,17031283100,0
17031061800,17031283200,1
17031061800,17031283800,1
17031061800,17031291600,0
17031061800,17031301200,0
17031061800,17031310200,4
17031061800,17031310300,2
17031061800,17031310400,2
17031061800,17031310500,3
17031061800,17031310600,7
17031061800,17031310700,1
17031061800,17031310800,5
17031061800,17031310900,1
17031061800,17031320100,197
17031061800,17031320400,81
17031061800,17031320600,40
17031061800,17031330100,90
17031061800,17031330200,2
17031061800,17031340300,0
17031061800,17031340400,0
17031061800,17031340500,4
17031061800,17031340600,0
17031061800,17031350100,2
17031061800,17031350400,1
17031061800,17031351000,9
17031061800,17031351100,0
17031061800,17031351400,0
17031061800,17031351500,0
17031061800,17031360200,0
17031061800,17031380500,0
17031061800,17031590700,0
17031061800,17031600400,0
17031061800,17031600600,0
17031061800,17031600700,0
17031061800,17031600900,0
17031061800,17031830700,63
17031061800,17031830900,15
17031061800,17031831000,11
17031061800,17031831900,19
17031061800,17031832000,35
17031061800,17031832100,39
17031061800,17031832200,10
17031061800,17031832300,23
17031061800,17031832400,14
17031061800,17031832500,27
17031061800,17031832600,47
17031061800,17031832900,2
17031061800,17031833000,149
17031061800,17031833100,35
17031061800,17031833300,4
17031061800,17031835500,0
17031061800,17031835900,1
17031061800,17031836500,1
17031061800,17031836600,1
17031061800,17031836700,1
17031061800,17031836800,1
17031061800,17031836900,0
17031061800,17031837000,0
17031061800,17031837100,1
17031061800,17031837300,0
17031061800,17031837400,0
17031061800,17031837800,5
17031061800,17031838000,3
17031061800,17031838100,20
17031061800,17031838200,12
17031061800,17031838300,12
17031061800,17031838600,0
17031061800,17031839000,32
17031061800,17031839100,178
17031061800,17031839200,1
17031061800,17031839500,0
17031061800,17031839600,0
17031061800,17031839700,0
17031061800,17031839800,0
17031061800,17031839900,1
17031061800,17031840000,1
17031061800,17031840100,0
17031061800,17031840200,0
17031061800,17031840300,0
17031061800,17031840400,1
17031061800,17031840700,0
17031061800,17031841000,17
17031061800,17031841100,5
17031061800,17031841200,2
17031061800,17031841300,2
17031061800,17031841900,16
17031061800,17031842000,0
17031061800,17031842200,52
17031061800,17031842300,46
17031061800,17031842600,3
17031061800,17031842900,4
17031061800,17031843100,3
17031061800,17031843200,5
17031061800,17031843300,4
17031061800,17031843700,17
17031061901,17031031400,287
17031061901,17031031501,27
17031061901,17031031502,84
17031061901,17031031700,96
17031061901,17031032100,242
17031061901,17031050100,33
17031061901,17031050500,20
17031061901,17031050600,34
17031061901,17031050700,10
17031061901,17031050800,16
17031061901,17031050900,6
17031061901,17031051000,5
17031061901,17031051100,25
17031061901,17031051200,12
17031061901,17031051300,11
17031061901,17031051400,9
17031061901,17031060100,25
17031061901,17031060200,22
17031061901,17031060300,21
17031061901,17031060400,70
17031061901,17031060500,23
17031061901,17031060800,133
17031061901,17031060900,248
17031061901,17031061000,119
17031061901,17031061100,128
17031061901,17031061200,73
17031061901,17031061500,66
17031061901,17031061800,20
17031061901,17031061902,46
17031061901,17031062000,60
17031061901,17031062100,152
17031061901,17031062200,79
17031061901,17031062300,39
17031061901,17031062400,33
17031061901,17031062500,68
17031061901,17031062600,23
17031061901,17031062700,48
17031061901,17031062800,127
17031061901,17031062900,153
17031061901,17031063000,235
17031061901,17031063100,89
17031061901,17031063200,75
17031061901,17031063301,50
17031061901,17031063302,102
17031061901,17031063303,27
17031061901,17031063400,133
17031061901,17031070101,100
17031061901,17031070102,64
17031061901,17031070103,71
17031061901,17031070200,142
17031061901,17031070300,193
17031061901,17031070400,93
17031061901,17031070500,63
17031061901,17031070600,73
17031061901,17031070700,43
17031061901,17031071000,70
17031061901,17031071100,213
17031061901,17031071200,177
17031061901,17031071300,64
17031061901,17031071400,174
17031061901,17031071500,449
17031061901,17031071600,10
17031061901,17031071700,11
17031061901,17031071800,35
17031061901,17031080100,128
17031061901,17031080201,55
17031061901,17031080202,149
17031061901,17031080300,373
17031061901,17031080400,32
17031061901,17031081000,164
17031061901,17031081100,136
17031061901,17031081201,303
17031061901,17031081202,127
17031061901,17031081300,249
17031061901,17031081401,418
17031061901,17031081402,248
17031061901,17031081403,424
17031061901,17031081500,424
17031061901,17031081600,229
17031061901,17031081700,624
17031061901,17031081800,393
17031061901,17031081900,6
17031061901,17031210100,37
17031061901,17031210900,59
17031061901,17031220300,17
17031061901,17031220400,47
17031061901,17031221200,15
17031061901,17031221300,66
17031061901,17031221400,40
17031061901,17031221500,40
17031061901,17031221600,20
17031061901,17031222200,18
17031061901,17031222500,7
17031061901,17031222600,3
17031061901,17031230100,0
17031061901,17031230900,5
17031061901,17031240200,11
17031061901,17031240300,54
17031061901,17031240500,67
17031061901,17031240600,9
17031061901,17031240700,1
17031061901,17031240800,1
17031061901,17031240900,12
17031061901,17031241000,5
17031061901,17031241100,30
17031061901,17031241200,11
17031061901,17031241300,5
17031061901,17031241400,202
17031061901,17031241500,113
17031061901,17031241600,38
17031061901,17031242000,53
17031061901,17031242100,63
17031061901,17031242200,46
17031061901,17031242300,36
17031061901,17031242400,16
17031061901,17031242500,9
17031061901,17031242600,26
17031061901,17031242700,3
17031061901,17031242800,10
17031061901,17031242900,4
17031061901,17031243000,7
17031061901,17031243100,14
17031061901,17031243200,14
17031061901,17031243300,32
17031061901,17031243400,23
17031061901,17031243500,96
17031061901,17031271200,0
17031061901,17031271300,0
17031061901,17031271800,0
17031061901,17031280100,245
17031061901,17031280400,4
17031061901,17031280800,1
17031061901,17031280900,2
17031061901,17031281900,366
17031061901,17031282700,0
17031061901,17031282800,0
17031061901,17031283100,10
17031061901,17031283200,3
17031061901,17031283800,3
17031061901,17031291600,0
17031061901,17031301200,2
17031061901,17031310200,30
17031061901,17031310300,11
17031061901,17031310400,0
17031061901,17031310500,2
17031061901,17031310600,29
17031061901,17031310700,1
17031061901,17031310800,5
17031061901,17031310900,9
17031061901,17031320100,610
17031061901,17031320400,201
17031061901,17031320600,123
17031061901,17031330100,301
17031061901,17031330200,7
17031061901,17031340300,0
17031061901,17031340400,0
17031061901,17031340500,11
17031061901,17031340600,2
17031061901,17031350100,8
17031061901,17031350400,0
17031061901,17031351000,31
17031061901,17031351100,0
17031061901,17031351400,0
17031061901,17031351500,0
17031061901,17031360200,0
17031061901,17031380500,0
17031061901,17031590700,0
17031061901,17031600400,0
17031061901,17031600600,3
17031061901,17031600700,1
17031061901,17031600900,3
17031061901,17031830700,184
17031061901,17031830900,65
17031061901,17031831000,29
17031061901,17031831900,68
17031061901,17031832000,132
17031061901,17031832100,83
17031061901,17031832200,53
17031061901,17031832300,100
17031061901,17031832400,33
17031061901,17031832500,195
17031061901,17031832600,223
17031061901,17031832900,2
17031061901,17031833000,563
17031061901,17031833100,131
17031061901,17031833300,14
17031061901,17031835500,0
17031061901,17031835900,21
17031061901,17031836500,0
17031061901,17031836600,2
17031061901,17031836700,4
17031061901,17031836800,3
17031061901,17031836900,1
17031061901,17031837000,1
17031061901,17031837100,3
17031061901,17031837300,0
17031061901,17031837400,0
17031061901,17031837800,39
17031061901,17031838000,5
17031061901,17031838100,58
17031061901,17031838200,45
17031061901,17031838300,69
17031061901,17031838600,0
17031061901,17031839000,107
17031061901,17031839100,905
17031061901,17031839200,7
17031061901,17031839500,0
17031061901,17031839600,0
17031061901,17031839700,3
17031061901,17031839800,0
17031061901,17031839900,3
17031061901,17031840000,1
17031061901,17031840100,1
17031061901,17031840200,0
17031061901,17031840300,0
17031061901,17031840400,0
17031061901,17031840700,0
17031061901,17031841000,43
17031061901,17031841100,40
17031061901,17031841200,5
17031061901,17031841300,10
17031061901,17031841900,65
17031061901,17031842000,3
17031061901,17031842200,210
17031061901,17031842300,161
17031061901,17031842600,0
17031061901,17031842900,4
17031061901,17031843100,9
17031061901,17031843200,10
17031061901,17031843300,3
17031061901,17031843700,57
17031061902,17031031400,247
17031061902,17031031501,16
17031061902,17031031502,47
17031061902,17031031700,86
17031061902,17031032100,173
17031061902,17031050100,32
17031061902,17031050500,29
17031061902,17031050600,58
17031061902,17031050700,7
17031061902,17031050800,11
17031061902,17031050900,9
17031061902,17031051000,2
17031061902,17031051100,22
17031061902,17031051200,23
17031061902,17031051300,7
17031061902,17031051400,17
17031061902,17031060100,34
17031061902,17031060200,28
17031061902,17031060300,12
17031061902,17031060400,72
17031061902,17031060500,27
17031061902,17031060800,111
17031061902,17031060900,199
17031061902,17031061000,167
17031061902,17031061100,213
17031061902,17031061200,86
17031061902,17031061500,91
17031061902,17031061800,20
17031061902,17031061901,46
17031061902,17031062000,98
17031061902,17031062100,297
17031061902,17031062200,105
17031061902,17031062300,72
17031061902,17031062400,52
17031061902,17031062500,70
17031061902,17031062600,27
17031061902,17031062700,84
17031061902,17031062800,125
17031061902,17031062900,232
17031061902,17031063000,251
17031061902,17031063100,82
17031061902,17031063200,114
17031061902,17031063301,55
17031061902,17031063302,103
17031061902,17031063303,42
17031061902,17031063400,146
17031061902,17031070101,157
17031061902,17031070102,105
17031061902,17031070103,94
17031061902,17031070200,220
17031061902,17031070300,312
17031061902,17031070400,117
17031061902,17031070500,97
17031061902,17031070600,94
17031061902,17031070700,58
17031061902,17031071000,89
17031061902,17031071100,280
17031061902,17031071200,243
17031061902,17031071300,88
17031061902,17031071400,221
17031061902,17031071500,639
17031061902,17031071600,12
17031061902,17031071700,15
17031061902,17031071800,52
17031061902,17031080100,158
17031061902,17031080201,66
17031061902,17031080202,203
17031061902,17031080300,576
17031061902,17031080400,57
17031061902,17031081000,251
17031061902,17031081100,198
17031061902,17031081201,473
17031061902,17031081202,190
17031061902,17031081300,287
17031061902,17031081401,632
17031061902,17031081402,294
17031061902,17031081403,484
17031061902,17031081500,630
17031061902,17031081600,331
17031061902,17031081700,902
17031061902,17031081800,718
17031061902,17031081900,17
17031061902,17031210100,31
17031061902,17031210900,34
17031061902,17031220300,6
17031061902,17031220400,40
17031061902,17031221200,7
17031061902,17031221300,61
17031061902,17031221400,48
17031061902,17031221500,35
17031061902,17031221600,19
17031061902,17031222200,14
17031061902,17031222500,14
17031061902,17031222600,8
17031061902,17031230100,2
17031061902,17031230900,8
17031061902,17031240200,18
